source_id,number,ocel timestamp,ocel activity,weight,price,weight_y,price_y
324.0, '990017'],2019-05-28 12:42:06,package delivered,,,7.401,3148.95
325.0,['990024'],2019-05-28 13:31:07,pick item,,,1.28,149.99
326.0,['990052'],2019-05-28 13:54:25,item out of stock,,,0.188,1149.0
327.0,['990032'],2019-05-28 13:58:57,reorder item,,,0.483,1099.0
328.0,['990053'],2019-05-28 14:11:35,place order,,,0.649,883.99
329.0,['990053'],2019-05-28 14:12:05,pick item,,,0.483,79.99
330.0,['990025'],2019-05-28 14:20:52,pick item,,,0.98,129.99
331.0,['990042'],2019-05-28 14:22:11,pick item,,,0.28,449.0
332.0,['990041',2019-05-28 14:22:11,create package,,,3.405,2451.98
332.0, '990024'],2019-05-28 14:22:11,create package,,,3.405,2451.98
333.0,['990020'],2019-05-28 14:51:35,pick item,,,1.25,2200.0
334.0,['990048'],2019-05-28 14:59:32,pick item,,,0.2,39.99
335.0,['990041'],2019-05-28 14:59:35,pick item,,,0.88,89.99
336.0,['990052'],2019-05-28 15:00:45,pick item,,,0.38,29.99
337.0,['990043'],2019-05-28 15:08:49,item out of stock,,,0.88,89.99
338.0,['990036'],2019-05-28 15:22:53,item out of stock,,,0.2,39.99
339.0,['990047'],2019-05-28 15:30:21,confirm order,,,3.423,4960.99
340.0,['990031'],2019-05-28 15:42:42,pay order,,,0.38,34.99
341.0,['990054'],2019-05-28 15:42:58,place order,,,3.69,2893.98
342.0,['990033',2019-05-28 15:50:34,package delivered,,,4.785,3784.96
342.0, '990010',2019-05-28 15:50:34,package delivered,,,4.785,3784.96
342.0, '990030'],2019-05-28 15:50:34,package delivered,,,4.785,3784.96
343.0,['990031',2019-05-28 15:57:57,send package,,,5.445,4522.97
343.0, '990040',2019-05-28 15:57:57,send package,,,5.445,4522.97
343.0, '990023',2019-05-28 15:57:57,send package,,,5.445,4522.97
343.0, '990022'],2019-05-28 15:57:57,send package,,,5.445,4522.97
344.0,['990040'],2019-05-28 15:59:05,item out of stock,,,0.2,39.99
345.0,['990041',2019-05-28 16:01:33,send package,,,3.405,2451.98
345.0, '990024'],2019-05-28 16:01:33,send package,,,3.405,2451.98
346.0,['990044'],2019-05-28 16:05:02,pick item,,,1.48,199.99
347.0,['990043'],2019-05-28 16:07:01,pick item,,,0.88,89.99
348.0,['990052',2019-05-28 16:07:01,create package,,,4.74,4649.97
348.0, '990032',2019-05-28 16:07:01,create package,,,4.74,4649.97
348.0, '990020'],2019-05-28 16:07:01,create package,,,4.74,4649.97
349.0,['990005',2019-05-28 16:20:29,send package,,,4.026,6770.0
349.0, '990042'],2019-05-28 16:20:29,send package,,,4.026,6770.0
350.0,['990044'],2019-05-28 16:30:03,confirm order,,,5.5360000000000005,5738.97
351.0,['990011'],2019-05-28 16:41:43,pick item,,,1.28,149.99
352.0,['990015'],2019-05-28 16:42:56,pick item,,,0.38,29.99
353.0,['990054'],2019-05-28 16:47:30,pick item,,,0.28,449.0
354.0,['990049'],2019-05-28 16:48:38,confirm order,,,3.028,1513.97
355.0,['990052'],2019-05-28 17:01:29,reorder item,,,0.188,1149.0
356.0,['990045'],2019-05-28 17:02:48,pick item,,,0.172,699.0
357.0,['990045'],2019-05-28 17:15:46,item out of stock,,,1.48,199.99
358.0,['990032'],2019-05-28 17:20:33,reorder item,,,0.483,79.99
359.0,['990012'],2019-05-28 17:21:54,pick item,,,0.495,129.0
360.0,['990046',2019-05-28 17:21:54,create package,,,6.3420000000000005,4691.95
360.0, '990011',2019-05-28 17:21:54,create package,,,6.3420000000000005,4691.95
360.0, '990013',2019-05-28 17:21:54,create package,,,6.3420000000000005,4691.95
360.0, '990012',2019-05-28 17:21:54,create package,,,6.3420000000000005,4691.95
360.0, '990036',2019-05-28 17:21:54,create package,,,6.3420000000000005,4691.95
360.0, '990009'],2019-05-28 17:21:54,create package,,,6.3420000000000005,4691.95
361.0,['990054'],2019-05-28 17:22:26,pick item,,,0.88,89.99
362.0,['990042'],2019-05-28 17:25:06,item out of stock,,,0.28,449.0
363.0,['990036'],2019-05-28 17:39:06,reorder item,,,0.2,39.99
364.0,['990055'],2019-05-28 17:45:43,place order,,,2.619,1702.97
365.0,['990018',2019-05-28 17:52:39,package delivered,,,5.968999999999999,4143.94
365.0, '990038',2019-05-28 17:52:39,package delivered,,,5.968999999999999,4143.94
365.0, '990014',2019-05-28 17:52:39,package delivered,,,5.968999999999999,4143.94
365.0, '990027'],2019-05-28 17:52:39,package delivered,,,5.968999999999999,4143.94
366.0,['990048'],2019-05-28 18:21:13,confirm order,,,2.815,1927.97
367.0,['990056'],2019-05-28 19:56:44,place order,,,2.596,2276.99
368.0,['990015'],2019-05-28 20:08:20,package delivered,,,2.345,3454.99
369.0,['990048'],2019-05-28 21:11:54,pick item,,,0.483,495.0
370.0,['990057'],2019-05-28 23:33:03,place order,,,1.75,2534.99
371.0,['990046'],2019-05-29 08:30:54,confirm order,,,1.743,1223.98
372.0,['990044'],2019-05-29 08:41:50,pick item,,,0.483,79.99
373.0,['990031',2019-05-29 09:08:16,package delivered,,,5.445,4522.97
373.0, '990040',2019-05-29 09:08:16,package delivered,,,5.445,4522.97
373.0, '990023',2019-05-29 09:08:16,package delivered,,,5.445,4522.97
373.0, '990022'],2019-05-29 09:08:16,package delivered,,,5.445,4522.97
374.0,['990056'],2019-05-29 09:14:08,pick item,,,0.483,495.0
375.0,['990043'],2019-05-29 09:26:30,reorder item,,,0.88,89.99
376.0,['990032'],2019-05-29 09:29:48,pick item,,,0.483,79.99
377.0,['990058'],2019-05-29 09:31:14,place order,,,1.463,214.98
378.0,['990016',2019-05-29 09:50:36,package delivered,,,2.325,1982.97
378.0, '990006'],2019-05-29 09:50:36,package delivered,,,2.325,1982.97
379.0,['990057'],2019-05-29 09:55:35,pick item,,,1.37,2500.0
380.0,['990041',2019-05-29 09:58:19,package delivered,,,3.405,2451.98
380.0, '990024'],2019-05-29 09:58:19,package delivered,,,3.405,2451.98
381.0,['990054'],2019-05-29 10:08:32,confirm order,,,3.69,2893.98
382.0,['990048'],2019-05-29 10:23:08,pay order,,,2.815,1927.97
383.0,['990055'],2019-05-29 10:27:42,confirm order,,,2.619,1702.97
384.0,['990048'],2019-05-29 10:34:41,pick item,,,0.28,449.0
385.0,['990017'],2019-05-29 10:35:55,pay order,,,1.919,1646.99
386.0,['990013'],2019-05-29 11:06:49,pay order,,,3.194,3127.97
387.0,['990055'],2019-05-29 11:08:36,pick item,,,0.483,79.99
388.0,['990039'],2019-05-29 11:09:08,reorder item,,,1.28,149.99
389.0,['990052'],2019-05-29 11:09:24,pick item,,,0.188,1149.0
390.0,['990058'],2019-05-29 11:09:29,pick item,,,0.483,79.99
391.0,['990057'],2019-05-29 11:09:46,confirm order,,,1.75,2534.99
392.0,['990041'],2019-05-29 11:09:54,pick item,,,0.483,79.99
393.0,['990050'],2019-05-29 11:18:17,pick item,,,0.2,39.99
394.0,['990045',2019-05-29 11:18:17,create package,,,3.616,3828.98
394.0, '990034',2019-05-29 11:18:17,create package,,,3.616,3828.98
394.0, '990021'],2019-05-29 11:18:17,create package,,,3.616,3828.98
395.0,['990059'],2019-05-29 11:22:16,place order,,,2.76,354.98
396.0,['990057'],2019-05-29 11:47:12,pick item,,,0.38,29.99
397.0,['990049'],2019-05-29 11:48:21,item out of stock,,,0.188,1149.0
398.0,['990058'],2019-05-29 11:49:55,confirm order,,,1.463,214.98
399.0,['990053'],2019-05-29 11:58:49,pick item,,,0.166,799.0
400.0,['990005',2019-05-29 12:01:39,package delivered,,,4.026,6770.0
400.0, '990042'],2019-05-29 12:01:39,package delivered,,,4.026,6770.0
401.0,['990035'],2019-05-29 12:11:16,pick item,,,0.28,449.0
402.0,['990036'],2019-05-29 12:13:25,pick item,,,0.2,39.99
403.0,['990047'],2019-05-29 12:26:33,item out of stock,,,0.483,79.99
404.0,['990056'],2019-05-29 12:28:53,pick item,,,0.495,129.0
405.0,['990060'],2019-05-29 13:04:19,place order,,,1.818,1702.99
406.0,['990047'],2019-05-29 13:09:28,pick item,,,1.25,2200.0
407.0,['990056'],2019-05-29 13:27:05,pick item,,,0.166,799.0
408.0,['990060'],2019-05-29 13:34:57,pick item,,,0.166,799.0
409.0,['990052'],2019-05-29 13:59:21,pick item,,,0.78,99.99
410.0,['990025'],2019-05-29 13:59:21,create package,,,1.76,229.98
411.0,['990029'],2019-05-29 13:59:41,reorder item,,,0.188,1149.0
412.0,['990038'],2019-05-29 14:04:13,confirm order,,,0.2,44.99
413.0,['990047'],2019-05-29 14:06:25,item out of stock,,,1.25,2200.0
414.0,['990021'],2019-05-29 14:23:06,item out of stock,,,0.78,99.99
415.0,['990061'],2019-05-29 14:28:25,place order,,,1.673,753.97
416.0,['990046',2019-05-29 14:30:00,send package,,,6.3420000000000005,4691.95
416.0, '990011',2019-05-29 14:30:00,send package,,,6.3420000000000005,4691.95
416.0, '990013',2019-05-29 14:30:00,send package,,,6.3420000000000005,4691.95
416.0, '990012',2019-05-29 14:30:00,send package,,,6.3420000000000005,4691.95
416.0, '990036',2019-05-29 14:30:00,send package,,,6.3420000000000005,4691.95
416.0, '990009'],2019-05-29 14:30:00,send package,,,6.3420000000000005,4691.95
417.0,['990055'],2019-05-29 15:09:10,item out of stock,,,0.21,529.0
418.0,['990052'],2019-05-29 15:17:24,pick item,,,0.28,449.0
419.0,['990056'],2019-05-29 15:23:52,confirm order,,,2.596,2276.99
420.0,['990052'],2019-05-29 15:28:13,confirm order,,,1.628,1732.98
421.0,['990054'],2019-05-29 15:38:06,pick item,,,1.28,149.99
422.0,['990007',2019-05-29 15:38:06,create package,,,1.136,1387.98
422.0, '990026'],2019-05-29 15:38:06,create package,,,1.136,1387.98
423.0,['990050'],2019-05-29 15:42:37,pick item,,,0.172,699.0
424.0,['990055'],2019-05-29 15:44:58,item out of stock,,,0.166,799.0
425.0,['990044'],2019-05-29 15:52:18,item out of stock,,,0.38,29.99
426.0,['990051'],2019-05-29 15:52:29,confirm order,,,1.66,194.98
427.0,['990055'],2019-05-29 15:52:50,reorder item,,,0.166,799.0
428.0,['990047'],2019-05-29 16:05:52,pay order,,,3.423,4960.99
429.0,['990061'],2019-05-29 16:11:56,pick item,,,0.2,39.99
430.0,['990046',2019-05-29 16:14:22,package delivered,,,6.3420000000000005,4691.95
430.0, '990011',2019-05-29 16:14:22,package delivered,,,6.3420000000000005,4691.95
430.0, '990013',2019-05-29 16:14:22,package delivered,,,6.3420000000000005,4691.95
430.0, '990012',2019-05-29 16:14:22,package delivered,,,6.3420000000000005,4691.95
430.0, '990036',2019-05-29 16:14:22,package delivered,,,6.3420000000000005,4691.95
430.0, '990009'],2019-05-29 16:14:22,package delivered,,,6.3420000000000005,4691.95
431.0,['990051'],2019-05-29 16:14:28,pick item,,,0.88,89.99
432.0,['990050'],2019-05-29 16:14:33,confirm order,,,2.04,2092.98
433.0,['990036'],2019-05-29 16:14:37,pick item,,,1.48,199.99
434.0,['990003',2019-05-29 16:14:37,create package,,,1.413,1174.98
434.0, '990028',2019-05-29 16:14:37,create package,,,1.413,1174.98
434.0, '990008'],2019-05-29 16:14:37,create package,,,1.413,1174.98
435.0,['990052',2019-05-29 16:16:17,send package,,,4.74,4649.97
435.0, '990032',2019-05-29 16:16:17,send package,,,4.74,4649.97
435.0, '990020'],2019-05-29 16:16:17,send package,,,4.74,4649.97
436.0,['990062'],2019-05-29 16:16:38,place order,,,1.96,274.97
437.0,['990053'],2019-05-29 16:29:38,confirm order,,,0.649,883.99
438.0,['990050'],2019-05-29 16:38:05,item out of stock,,,1.48,199.99
439.0,['990055'],2019-05-29 16:40:58,pick item,,,0.28,89.99
440.0,['990061'],2019-05-29 17:03:10,pick item,,,0.78,99.99
441.0,['990054'],2019-05-29 17:22:08,pick item,,,1.25,2200.0
442.0,['990040'],2019-05-29 17:29:15,reorder item,,,0.2,39.99
443.0,['990051'],2019-05-29 17:38:50,pick item,,,0.78,99.99
444.0,['990029'],2019-05-29 17:38:50,create package,,,0.446,888.99
445.0,['990048'],2019-05-29 17:48:04,pick item,,,0.172,699.0
446.0,['990044'],2019-05-29 17:50:05,pay order,,,5.5360000000000005,5738.97
447.0,['990063'],2019-05-29 17:53:03,place order,,,0.649,1299.0
448.0,['990029'],2019-05-29 18:01:12,pick item,,,0.188,1149.0
449.0,['990053',2019-05-29 18:01:12,create package,,,3.064,3315.97
449.0, '990035',2019-05-29 18:01:12,create package,,,3.064,3315.97
449.0, '990050'],2019-05-29 18:01:12,create package,,,3.064,3315.97
450.0,['990062'],2019-05-29 19:03:54,pick item,,,0.78,99.99
451.0,['990025'],2019-05-29 19:08:32,send package,,,1.76,229.98
452.0,['990061'],2019-05-29 19:08:54,item out of stock,,,0.21,529.0
453.0,['990045',2019-05-29 19:29:05,send package,,,3.616,3828.98
453.0, '990034',2019-05-29 19:29:05,send package,,,3.616,3828.98
453.0, '990021'],2019-05-29 19:29:05,send package,,,3.616,3828.98
454.0,['990053',2019-05-29 19:32:41,send package,,,3.064,3315.97
454.0, '990035',2019-05-29 19:32:41,send package,,,3.064,3315.97
454.0, '990050'],2019-05-29 19:32:41,send package,,,3.064,3315.97
455.0,['990024'],2019-05-29 19:51:41,pay order,,,2.432,983.98
456.0,['990052',2019-05-29 20:01:33,package delivered,,,4.74,4649.97
456.0, '990032',2019-05-29 20:01:33,package delivered,,,4.74,4649.97
456.0, '990020'],2019-05-29 20:01:33,package delivered,,,4.74,4649.97
457.0,['990064'],2019-05-29 20:18:44,place order,,,3.6010000000000004,503.95
458.0,['990048'],2019-05-29 21:12:50,reorder item,,,0.2,39.99
459.0,['990062'],2019-05-29 21:19:02,confirm order,,,1.96,274.97
460.0,['990064'],2019-05-29 22:06:14,pick item,,,0.495,129.0
461.0,['990065'],2019-05-29 23:17:03,place order,,,2.36,294.98
462.0,['990016',2019-05-30 01:00:00,create package,,,3.613,5193.97
462.0, '990056',2019-05-30 01:00:00,create package,,,3.613,5193.97
462.0, '990061',2019-05-30 01:00:00,create package,,,3.613,5193.97
462.0, '990060',2019-05-30 01:00:00,create package,,,3.613,5193.97
462.0, '990048'],2019-05-30 01:00:00,create package,,,3.613,5193.97
463.0,['990015'],2019-05-30 09:05:10,pay order,,,4.095,5989.98
464.0,['990066'],2019-05-30 09:12:02,place order,,,2.003,3490.99
465.0,['990060'],2019-05-30 09:16:40,confirm order,,,1.818,1702.99
466.0,['990061'],2019-05-30 09:31:21,reorder item,,,0.21,529.0
467.0,['990049'],2019-05-30 09:32:50,pay order,,,3.028,1513.97
468.0,['990044'],2019-05-30 09:37:04,reorder item,,,0.21,529.0
469.0,['990059'],2019-05-30 09:38:47,confirm order,,,2.76,354.98
470.0,['990034'],2019-05-30 09:43:40,pick item,,,0.188,1149.0
471.0,['990060'],2019-05-30 09:45:08,pick item,,,0.172,699.0
472.0,['990066'],2019-05-30 09:49:01,pick item,,,0.188,1149.0
473.0,['990007',2019-05-30 10:10:22,send package,,,1.136,1387.98
473.0, '990026'],2019-05-30 10:10:22,send package,,,1.136,1387.98
474.0,['990058'],2019-05-30 10:13:37,pay order,,,1.463,214.98
475.0,['990054'],2019-05-30 10:15:05,pay order,,,3.69,2893.98
476.0,['990003',2019-05-30 10:19:45,send package,,,1.413,1174.98
476.0, '990028',2019-05-30 10:19:45,send package,,,1.413,1174.98
476.0, '990008'],2019-05-30 10:19:45,send package,,,1.413,1174.98
477.0,['990045',2019-05-30 10:34:44,package delivered,,,3.616,3828.98
477.0, '990034',2019-05-30 10:34:44,package delivered,,,3.616,3828.98
477.0, '990021'],2019-05-30 10:34:44,package delivered,,,3.616,3828.98
478.0,['990066'],2019-05-30 10:38:31,item out of stock,,,0.483,1099.0
479.0,['990067'],2019-05-30 10:43:52,place order,,,2.364,6236.99
480.0,['990044'],2019-05-30 10:45:36,pick item,,,0.21,529.0
481.0,['990044'],2019-05-30 10:55:02,reorder item,,,0.38,29.99
482.0,['990047'],2019-05-30 11:09:54,reorder item,,,0.483,79.99
483.0,['990062'],2019-05-30 11:19:57,pick item,,,0.2,39.99
484.0,['990041'],2019-05-30 11:38:50,reorder item,,,0.188,1149.0
485.0,['990066'],2019-05-30 11:57:08,pick item,,,0.28,449.0
486.0,['990007',2019-05-30 12:02:46,package delivered,,,1.136,1387.98
486.0, '990026'],2019-05-30 12:02:46,package delivered,,,1.136,1387.98
487.0,['990067'],2019-05-30 12:07:51,pick item,,,0.483,79.99
488.0,['990064'],2019-05-30 12:17:23,item out of stock,,,0.483,79.99
489.0,['990042'],2019-05-30 12:21:28,reorder item,,,0.28,449.0
490.0,['990010'],2019-05-30 12:41:03,pick item,,,0.495,129.0
491.0,['990068'],2019-05-30 12:47:31,place order,,,1.43,2021.99
492.0,['990063'],2019-05-30 12:51:13,confirm order,,,0.649,1299.0
493.0,['990035'],2019-05-30 12:51:51,pick item,,,1.48,199.99
494.0,['990036'],2019-05-30 12:51:52,pick item,,,0.483,79.99
495.0,['990043'],2019-05-30 12:51:54,pick item,,,0.495,129.0
496.0,['990063'],2019-05-30 12:55:12,item out of stock,,,0.166,799.0
497.0,['990062'],2019-05-30 12:57:07,item out of stock,,,0.98,129.99
498.0,['990059'],2019-05-30 13:08:25,item out of stock,,,1.48,199.99
499.0,['990053',2019-05-30 13:16:22,failed delivery,,,3.064,3315.97
499.0, '990035',2019-05-30 13:16:22,failed delivery,,,3.064,3315.97
499.0, '990050'],2019-05-30 13:16:22,failed delivery,,,3.064,3315.97
500.0,['990029'],2019-05-30 13:17:32,send package,,,0.446,888.99
501.0,['990034'],2019-05-30 13:20:26,reorder item,,,1.25,2200.0
502.0,['990067'],2019-05-30 13:25:59,pick item,,,0.28,449.0
503.0,['990067'],2019-05-30 13:56:47,pick item,,,0.495,129.0
504.0,['990068'],2019-05-30 14:01:50,confirm order,,,1.43,2021.99
505.0,['990037'],2019-05-30 14:11:54,item out of stock,,,1.37,2500.0
506.0,['990050'],2019-05-30 14:21:46,pick item,,,0.188,1149.0
507.0,['990029'],2019-05-30 14:31:12,confirm order,,,0.634,2042.99
508.0,['990016',2019-05-30 14:38:24,send package,,,3.613,5193.97
508.0, '990056',2019-05-30 14:38:24,send package,,,3.613,5193.97
508.0, '990061',2019-05-30 14:38:24,send package,,,3.613,5193.97
508.0, '990060',2019-05-30 14:38:24,send package,,,3.613,5193.97
508.0, '990048'],2019-05-30 14:38:24,send package,,,3.613,5193.97
509.0,['990065'],2019-05-30 14:38:58,confirm order,,,2.36,294.98
510.0,['990025'],2019-05-30 14:50:42,package delivered,,,1.76,229.98
511.0,['990069'],2019-05-30 14:54:49,place order,,,2.27,1973.97
512.0,['990047'],2019-05-30 15:00:58,reorder item,,,1.25,2200.0
513.0,['990068'],2019-05-30 15:10:23,item out of stock,,,0.495,129.0
514.0,['990065'],2019-05-30 15:19:44,pick item,,,1.48,199.99
515.0,['990029'],2019-05-30 15:42:57,package delivered,,,0.446,888.99
516.0,['990055'],2019-05-30 15:51:02,pay order,,,2.619,1702.97
517.0,['990027'],2019-05-30 15:56:05,pick item,,,0.78,99.99
518.0,['990044',2019-05-30 15:56:05,create package,,,5.6560000000000015,6033.97
518.0, '990015'],2019-05-30 15:56:05,create package,,,5.6560000000000015,6033.97
519.0,['990044'],2019-05-30 15:56:27,reorder item,,,1.25,2200.0
520.0,['990067'],2019-05-30 16:10:39,pick item,,,0.166,799.0
521.0,['990057'],2019-05-30 16:16:54,pay order,,,1.75,2534.99
522.0,['990053',2019-05-30 16:23:46,package delivered,,,3.064,3315.97
522.0, '990035',2019-05-30 16:23:46,package delivered,,,3.064,3315.97
522.0, '990050'],2019-05-30 16:23:46,package delivered,,,3.064,3315.97
523.0,['990049'],2019-05-30 16:27:53,reorder item,,,0.188,1149.0
524.0,['990067'],2019-05-30 16:31:52,pick item,,,0.166,799.0
525.0,['990016',2019-05-30 16:34:12,failed delivery,,,3.613,5193.97
525.0, '990056',2019-05-30 16:34:12,failed delivery,,,3.613,5193.97
525.0, '990061',2019-05-30 16:34:12,failed delivery,,,3.613,5193.97
525.0, '990060',2019-05-30 16:34:12,failed delivery,,,3.613,5193.97
525.0, '990048'],2019-05-30 16:34:12,failed delivery,,,3.613,5193.97
526.0,['990021'],2019-05-30 16:47:55,reorder item,,,0.78,99.99
527.0,['990058'],2019-05-30 16:47:58,pick item,,,0.98,129.99
528.0,['990069'],2019-05-30 16:49:57,pick item,,,0.44,476.0
529.0,['990064'],2019-05-30 16:54:53,confirm order,,,3.6010000000000004,503.95
530.0,['990050'],2019-05-30 17:07:45,reorder item,,,1.48,199.99
531.0,['990070'],2019-05-30 17:09:26,place order,,,1.733,2700.0
532.0,['990067'],2019-05-30 17:22:02,pick item,,,0.188,1149.0
533.0,['990059'],2019-05-30 17:24:24,pick item,,,1.28,149.99
534.0,['990063'],2019-05-30 17:34:42,reorder item,,,0.166,799.0
535.0,['990048'],2019-05-30 17:36:37,pick item,,,1.48,199.99
536.0,['990010',2019-05-30 17:36:37,create package,,,4.54,3153.98
536.0, '990047',2019-05-30 17:36:37,create package,,,4.54,3153.98
536.0, '990043'],2019-05-30 17:36:37,create package,,,4.54,3153.98
537.0,['990056'],2019-05-30 17:45:42,pick item,,,1.28,149.99
538.0,['990049'],2019-05-30 18:06:33,pick item,,,1.48,199.99
539.0,['990069'],2019-05-30 18:17:00,pick item,,,0.2,39.99
540.0,['990071'],2019-05-30 18:38:39,place order,,,1.7180000000000002,3803.0
541.0,['990068'],2019-05-30 18:55:46,pick item,,,0.28,89.99
542.0,['990009'],2019-05-30 19:28:01,pick item,,,0.495,129.0
543.0,['990071'],2019-05-30 20:10:16,pick item,,,0.188,1149.0
544.0,['990058',2019-05-30 20:10:16,create package,,,4.303,569.95
544.0, '990049'],2019-05-30 20:10:16,create package,,,4.303,569.95
545.0,['990067'],2019-05-30 20:52:38,confirm order,,,2.364,6236.99
546.0,['990029'],2019-05-30 20:54:23,pay order,,,0.634,2042.99
547.0,['990072'],2019-05-30 21:35:32,place order,,,2.648,1483.98
548.0,['990073'],2019-05-31 05:51:06,place order,,,3.499,3998.99
